ID,Número_Reseñas,Promedio_Calificación,Num_Reseñas_1,Num_Reseñas_2,Num_Reseñas_3,Num_Reseñas_4,Num_Reseñas_5
MLM1900496045,0,0.0,0,0,0,0,0
MLM1842290858,0,0.0,0,0,0,0,0
MLM1709258001,0,0.0,0,0,0,0,0
MLM1486846931,0,0.0,0,0,0,0,0
MLM2339466216,0,0.0,0,0,0,0,0
MLM1951072277,0,0.0,0,0,0,0,0
MLM1651706858,0,0.0,0,0,0,0,0
MLM1982042187,0,0.0,0,0,0,0,0
MLM1938916113,0,0.0,0,0,0,0,0
MLM2356524472,1,5.0,0,0,0,0,1
MLM2820498388,0,0.0,0,0,0,0,0
MLM1957460445,0,0.0,0,0,0,0,0
MLM1846741876,0,0.0,0,0,0,0,0
MLM2769802530,0,0.0,0,0,0,0,0
MLM1918499315,2,5.0,0,0,0,0,2
MLM1950089101,0,0.0,0,0,0,0,0
MLM1614382446,2,5.0,0,0,0,0,2
MLM2114086470,0,0.0,0,0,0,0,0
MLM886466208,2,5.0,0,0,0,0,2
MLM1964270325,1,5.0,0,0,0,0,1
MLM2821903174,0,0.0,0,0,0,0,0
MLM798469331,3,5.0,0,0,0,0,3
MLM958732212,2,5.0,0,0,0,0,2
MLM1962672109,2,5.0,0,0,0,0,2
MLM2008044917,0,0.0,0,0,0,0,0
MLM2659259830,0,0.0,0,0,0,0,0
MLM1873238325,18,4.7,0,0,2,2,14
MLM2441688904,0,0.0,0,0,0,0,0
MLM1952498059,0,0.0,0,0,0,0,0
MLM2659938076,1,5.0,0,0,0,0,1
MLM2508216312,0,0.0,0,0,0,0,0
MLM1782399260,0,0.0,0,0,0,0,0
MLM1477621469,1,5.0,0,0,0,0,1
MLM2534394986,1,5.0,0,0,0,0,1
MLM911440649,6,5.0,0,0,0,0,6
MLM1979794237,0,0.0,0,0,0,0,0
MLM932456814,3,4.3,0,0,1,0,2
MLM1881456667,0,0.0,0,0,0,0,0
MLM1948090585,1,5.0,0,0,0,0,1
MLM2608299060,0,0.0,0,0,0,0,0
MLM1448775892,0,0.0,0,0,0,0,0
MLM1425987922,2,4.0,0,0,1,0,1
MLM1966777799,1,5.0,0,0,0,0,1
MLM2009104115,0,0.0,0,0,0,0,0
MLM2800501212,0,0.0,0,0,0,0,0
MLM2550941606,0,0.0,0,0,0,0,0
MLM882530220,0,0.0,0,0,0,0,0
MLM826097406,0,0.0,0,0,0,0,0
MLM1572781236,0,0.0,0,0,0,0,0
MLM1454869185,0,0.0,0,0,0,0,0
MLM2800502934,0,0.0,0,0,0,0,0
MLM1509571637,1,5.0,0,0,0,0,1
MLM953126390,0,0.0,0,0,0,0,0
MLM1308913548,0,0.0,0,0,0,0,0
MLM1369882081,3,5.0,0,0,0,0,3
MLM933863704,125,4.3,8,7,9,13,88
MLM2553035722,0,0.0,0,0,0,0,0
MLM1982646267,0,0.0,0,0,0,0,0
MLM1430229893,0,0.0,0,0,0,0,0
MLM880448264,3,4.3,0,0,0,2,1
MLM2238631654,1,5.0,0,0,0,0,1
MLM1997923481,0,0.0,0,0,0,0,0
MLM1484030621,1,5.0,0,0,0,0,1
MLM1711882186,1,5.0,0,0,0,0,1
MLM1812328366,1,5.0,0,0,0,0,1
MLM1909091233,0,0.0,0,0,0,0,0
MLM2629482624,1,5.0,0,0,0,0,1
MLM1817310483,0,0.0,0,0,0,0,0
MLM1383792191,1,5.0,0,0,0,0,1
MLM2258588510,4,5.0,0,0,0,0,4
MLM2054030852,0,0.0,0,0,0,0,0
MLM1524030950,0,0.0,0,0,0,0,0
MLM1413717641,2,4.5,0,0,0,1,1
MLM2287502986,0,0.0,0,0,0,0,0
MLM1672613357,0,0.0,0,0,0,0,0
MLM1498107322,0,0.0,0,0,0,0,0
MLM2425031352,4,2.0,2,1,0,1,0
MLM1572800162,1,4.0,0,0,0,1,0
MLM1744786848,0,0.0,0,0,0,0,0
MLM1950078297,0,0.0,0,0,0,0,0
MLM1975916079,0,0.0,0,0,0,0,0
MLM1990290620,0,0.0,0,0,0,0,0
MLM1788762368,0,0.0,0,0,0,0,0
MLM2761474912,0,0.0,0,0,0,0,0
MLM2148830080,3,4.7,0,0,0,1,2
MLM1845766240,2,5.0,0,0,0,0,2
MLM1959071411,0,0.0,0,0,0,0,0
MLM1423567300,0,0.0,0,0,0,0,0
MLM1733277267,0,0.0,0,0,0,0,0
MLM1774117082,0,0.0,0,0,0,0,0
MLM1485193180,4,5.0,0,0,0,0,4
MLM2562566142,2,5.0,0,0,0,0,2
MLM1350940200,2,5.0,0,0,0,0,2
MLM1359927288,0,0.0,0,0,0,0,0
MLM1716544173,1,5.0,0,0,0,0,1
MLM1478877269,0,0.0,0,0,0,0,0
MLM1300505240,2,5.0,0,0,0,0,2
MLM2271670948,0,0.0,0,0,0,0,0
MLM2803067942,0,0.0,0,0,0,0,0
MLM2006310541,0,0.0,0,0,0,0,0
MLM1857889013,0,0.0,0,0,0,0,0
MLM961218263,2,5.0,0,0,0,0,2
MLM2662991610,1,5.0,0,0,0,0,1
MLM1985573843,0,0.0,0,0,0,0,0
MLM1386059737,0,0.0,0,0,0,0,0
MLM1960731707,0,0.0,0,0,0,0,0
MLM1981960059,0,0.0,0,0,0,0,0
MLM811986095,6,4.7,0,0,1,0,5
MLM2551581222,1,5.0,0,0,0,0,1
MLM1938620671,0,0.0,0,0,0,0,0
MLM1572781221,0,0.0,0,0,0,0,0
MLM1990765631,1,5.0,0,0,0,0,1
MLM2707360978,0,0.0,0,0,0,0,0
MLM2535517176,1,5.0,0,0,0,0,1
MLM2309419724,0,0.0,0,0,0,0,0
MLM1485249564,0,0.0,0,0,0,0,0
MLM1860084075,0,0.0,0,0,0,0,0
MLM2445437656,0,0.0,0,0,0,0,0
MLM875925054,0,0.0,0,0,0,0,0
MLM1319761922,1,5.0,0,0,0,0,1
MLM1961336857,0,0.0,0,0,0,0,0
MLM2417589878,0,0.0,0,0,0,0,0
MLM2283299878,0,0.0,0,0,0,0,0
MLM1822705050,0,0.0,0,0,0,0,0
MLM1505608331,0,0.0,0,0,0,0,0
MLM1389968959,0,0.0,0,0,0,0,0
MLM918998883,0,0.0,0,0,0,0,0
MLM1366284637,5,5.0,0,0,0,0,5
MLM1399277613,0,0.0,0,0,0,0,0
MLM1914998897,0,0.0,0,0,0,0,0
MLM2239541124,1,5.0,0,0,0,0,1
MLM2205307296,0,0.0,0,0,0,0,0
MLM803153349,5,5.0,0,0,0,0,5
MLM1389997760,0,0.0,0,0,0,0,0
MLM1887122135,0,0.0,0,0,0,0,0
MLM1335095664,0,0.0,0,0,0,0,0
MLM1508388613,10,4.8,0,0,0,2,8
MLM2785464436,0,0.0,0,0,0,0,0
MLM1915700559,1,5.0,0,0,0,0,1
MLM941743144,5,5.0,0,0,0,0,5
MLM1368730232,0,0.0,0,0,0,0,0
MLM1440308074,5,5.0,0,0,0,0,5
MLM1426101624,0,0.0,0,0,0,0,0
MLM1923014785,17,4.9,0,0,0,1,16
MLM2599109446,0,0.0,0,0,0,0,0
MLM1317136870,4,5.0,0,0,0,0,4
MLM1745629860,0,0.0,0,0,0,0,0
MLM1572794060,2,5.0,0,0,0,0,2
MLM949094506,70,4.5,1,3,7,10,49
MLM1714645308,14,4.1,2,0,1,2,9
MLM2735257266,0,0.0,0,0,0,0,0
MLM2163575938,0,0.0,0,0,0,0,0
MLM1971312241,0,0.0,0,0,0,0,0
MLM2581086520,0,0.0,0,0,0,0,0
MLM2737748394,0,0.0,0,0,0,0,0
MLM2669290142,0,0.0,0,0,0,0,0
MLM1895659661,2,5.0,0,0,0,0,2
MLM1649695799,0,0.0,0,0,0,0,0
MLM2441737240,0,0.0,0,0,0,0,0
MLM1572817689,1,5.0,0,0,0,0,1
MLM2344947062,0,0.0,0,0,0,0,0
MLM939570464,0,0.0,0,0,0,0,0
MLM2444234102,1,5.0,0,0,0,0,1
MLM1925058851,0,0.0,0,0,0,0,0
MLM2587789162,0,0.0,0,0,0,0,0
MLM1338030092,1,5.0,0,0,0,0,1
MLM1570333897,0,0.0,0,0,0,0,0
MLM2357562110,0,0.0,0,0,0,0,0
MLM2007559641,0,0.0,0,0,0,0,0
MLM1989346261,0,0.0,0,0,0,0,0
MLM1400116327,1,5.0,0,0,0,0,1
MLM845459610,0,0.0,0,0,0,0,0
MLM1612182425,5,5.0,0,0,0,0,5
MLM1911087643,0,0.0,0,0,0,0,0
MLM868550689,0,0.0,0,0,0,0,0
MLM2003286561,0,0.0,0,0,0,0,0
MLM1943078637,0,0.0,0,0,0,0,0
MLM2408788890,0,0.0,0,0,0,0,0
MLM799508342,0,0.0,0,0,0,0,0
MLM1316462167,0,0.0,0,0,0,0,0
MLM2677230498,0,0.0,0,0,0,0,0
MLM2717025684,0,0.0,0,0,0,0,0
MLM2438543294,1,5.0,0,0,0,0,1
MLM2737851920,0,0.0,0,0,0,0,0
MLM2751733240,0,0.0,0,0,0,0,0
MLM2530433972,0,0.0,0,0,0,0,0
MLM1891843389,1,5.0,0,0,0,0,1
MLM2132682926,0,0.0,0,0,0,0,0
MLM2236995006,7,4.4,1,0,0,0,6
MLM1454817038,0,0.0,0,0,0,0,0
MLM1937129575,0,0.0,0,0,0,0,0
MLM2309137952,0,0.0,0,0,0,0,0
MLM2661873434,0,0.0,0,0,0,0,0
MLM1527193810,1,5.0,0,0,0,0,1
MLM2361542222,37,4.5,0,0,3,11,23
MLM1757345937,0,0.0,0,0,0,0,0
MLM2238384024,0,0.0,0,0,0,0,0
MLM2102599638,0,0.0,0,0,0,0,0
MLM2709661190,0,0.0,0,0,0,0,0
MLM1905584157,0,0.0,0,0,0,0,0
MLM2341105044,0,0.0,0,0,0,0,0
MLM1891927498,0,0.0,0,0,0,0,0
MLM2347390432,0,0.0,0,0,0,0,0
MLM1765089879,0,0.0,0,0,0,0,0
MLM1926851509,0,0.0,0,0,0,0,0
MLM1586166783,2,5.0,0,0,0,0,2
MLM862862570,5,4.8,0,0,0,1,4
MLM1720416778,0,0.0,0,0,0,0,0
MLM2516503858,1,4.0,0,0,0,1,0
MLM1922151497,0,0.0,0,0,0,0,0
MLM945068679,0,0.0,0,0,0,0,0
MLM2676264092,0,0.0,0,0,0,0,0
MLM1929064171,1,5.0,0,0,0,0,1
MLM2307937468,8,4.4,1,0,0,1,6
MLM782693399,0,0.0,0,0,0,0,0
MLM1741034115,0,0.0,0,0,0,0,0
MLM2796988992,0,0.0,0,0,0,0,0
MLM1932641935,1,5.0,0,0,0,0,1
MLM1989333447,0,0.0,0,0,0,0,0
MLM1502685908,0,0.0,0,0,0,0,0
MLM2741816330,0,0.0,0,0,0,0,0
MLM2008413520,1,5.0,0,0,0,0,1
MLM874360102,1,5.0,0,0,0,0,1
MLM940458004,3,5.0,0,0,0,0,3
MLM2665649736,0,0.0,0,0,0,0,0
MLM1894770419,2,5.0,0,0,0,0,2
MLM864841334,2,5.0,0,0,0,0,2
MLM1926459323,0,0.0,0,0,0,0,0
MLM1437221315,1,5.0,0,0,0,0,1
MLM1910137399,2,5.0,0,0,0,0,2
MLM2309626438,0,0.0,0,0,0,0,0
MLM1454869499,0,0.0,0,0,0,0,0
MLM1445817102,0,0.0,0,0,0,0,0
MLM1456102056,0,0.0,0,0,0,0,0
MLM2718383348,0,0.0,0,0,0,0,0
MLM1929235079,2,5.0,0,0,0,0,2
MLM860319024,25,4.5,1,0,3,3,18
MLM1825127205,54,4.7,0,1,4,3,46
MLM1932404923,0,0.0,0,0,0,0,0
MLM1338004342,0,0.0,0,0,0,0,0
MLM849890369,2,4.5,0,0,0,1,1
MLM2608559148,8,4.4,1,0,0,1,6
MLM2383946560,0,0.0,0,0,0,0,0
MLM1506040805,0,0.0,0,0,0,0,0
MLM2247937608,1,5.0,0,0,0,0,1
MLM1435633888,0,0.0,0,0,0,0,0
MLM2411362300,0,0.0,0,0,0,0,0
MLM2402753944,2,5.0,0,0,0,0,2
MLM1988053227,1,5.0,0,0,0,0,1
MLM2742977208,0,0.0,0,0,0,0,0
MLM2005786226,2,4.5,0,0,0,1,1
MLM1748738665,1,5.0,0,0,0,0,1
MLM2575710844,0,0.0,0,0,0,0,0
MLM2082781710,3,5.0,0,0,0,0,3
MLM2299003432,0,0.0,0,0,0,0,0
MLM822067241,4,5.0,0,0,0,0,4
MLM945212111,0,0.0,0,0,0,0,0
MLM1874189773,0,0.0,0,0,0,0,0
MLM1765096134,0,0.0,0,0,0,0,0
MLM1482436743,1,5.0,0,0,0,0,1
MLM886595323,2,5.0,0,0,0,0,2
MLM832873948,2,5.0,0,0,0,0,2
MLM1443812751,0,0.0,0,0,0,0,0
MLM1914462579,1,5.0,0,0,0,0,1
MLM1973904749,0,0.0,0,0,0,0,0
MLM1485204770,0,0.0,0,0,0,0,0
MLM2800536172,0,0.0,0,0,0,0,0
MLM1964238483,0,0.0,0,0,0,0,0
MLM1631677247,1,5.0,0,0,0,0,1
MLM1981593961,0,0.0,0,0,0,0,0
MLM1631055458,1,5.0,0,0,0,0,1
MLM1363589035,0,0.0,0,0,0,0,0
MLM1908459901,0,0.0,0,0,0,0,0
MLM1940894737,0,0.0,0,0,0,0,0
MLM2587694548,0,0.0,0,0,0,0,0
MLM1375140151,0,0.0,0,0,0,0,0
MLM1921308575,1,5.0,0,0,0,0,1
MLM1496710646,0,0.0,0,0,0,0,0
MLM2257270764,0,0.0,0,0,0,0,0
MLM874651377,7,3.1,2,1,1,0,3
MLM2625463694,0,0.0,0,0,0,0,0
MLM1426579691,0,0.0,0,0,0,0,0
MLM1359950077,2,5.0,0,0,0,0,2
MLM1941758893,0,0.0,0,0,0,0,0
MLM1844153737,1,5.0,0,0,0,0,1
MLM2537024612,1,5.0,0,0,0,0,1
MLM1956387925,0,0.0,0,0,0,0,0
MLM1463489548,1,5.0,0,0,0,0,1
MLM2344079872,0,0.0,0,0,0,0,0
MLM2717974636,0,0.0,0,0,0,0,0
MLM2742122850,0,0.0,0,0,0,0,0
MLM1321158256,4,5.0,0,0,0,0,4
MLM1968326491,0,0.0,0,0,0,0,0
MLM1964082113,1,5.0,0,0,0,0,1
MLM2649050336,0,0.0,0,0,0,0,0
MLM2665594876,0,0.0,0,0,0,0,0
MLM1771341714,0,0.0,0,0,0,0,0
MLM1385766819,0,0.0,0,0,0,0,0
MLM2263199814,0,0.0,0,0,0,0,0
MLM2208081642,0,0.0,0,0,0,0,0
MLM1957484159,0,0.0,0,0,0,0,0
MLM1320626847,1,5.0,0,0,0,0,1
MLM2351890936,1,5.0,0,0,0,0,1
MLM1934359171,1,5.0,0,0,0,0,1
MLM2319233368,0,0.0,0,0,0,0,0
MLM2552704282,0,0.0,0,0,0,0,0
MLM1779801582,1,5.0,0,0,0,0,1
MLM2145902702,2,5.0,0,0,0,0,2
MLM1672613394,0,0.0,0,0,0,0,0
MLM1970610033,0,0.0,0,0,0,0,0
MLM1927810623,0,0.0,0,0,0,0,0
MLM1767006227,3,4.3,0,0,1,0,2
MLM2598720516,0,0.0,0,0,0,0,0
MLM2276545224,0,0.0,0,0,0,0,0
MLM2533661024,0,0.0,0,0,0,0,0
MLM935680347,3,4.7,0,0,0,1,2
MLM2202426266,0,0.0,0,0,0,0,0
MLM2289337474,0,0.0,0,0,0,0,0
MLM933839838,0,0.0,0,0,0,0,0
MLM1787724170,1,5.0,0,0,0,0,1
MLM1988424979,0,0.0,0,0,0,0,0
MLM1370194548,0,0.0,0,0,0,0,0
MLM2567937096,0,0.0,0,0,0,0,0
MLM2676536278,0,0.0,0,0,0,0,0
MLM1989383989,0,0.0,0,0,0,0,0
MLM2441701214,1,5.0,0,0,0,0,1
MLM896847302,0,0.0,0,0,0,0,0
MLM1996973315,0,0.0,0,0,0,0,0
MLM1972400799,0,0.0,0,0,0,0,0
MLM2377636658,0,0.0,0,0,0,0,0
MLM678938683,1,5.0,0,0,0,0,1
MLM2698584526,0,0.0,0,0,0,0,0
MLM1363604546,0,0.0,0,0,0,0,0
MLM1978170419,0,0.0,0,0,0,0,0
MLM1489779470,0,0.0,0,0,0,0,0
MLM744868219,22,4.9,0,0,0,2,20
MLM2586329212,0,0.0,0,0,0,0,0
MLM1822536033,1,5.0,0,0,0,0,1
MLM934285161,0,0.0,0,0,0,0,0
MLM2236277844,3,5.0,0,0,0,0,3
MLM1312200939,0,0.0,0,0,0,0,0
MLM896387221,2,4.0,0,0,1,0,1
MLM907299536,1,4.0,0,0,0,1,0
MLM839333763,1,5.0,0,0,0,0,1
MLM2592773724,0,0.0,0,0,0,0,0
MLM1986577553,0,0.0,0,0,0,0,0
MLM2281507506,0,0.0,0,0,0,0,0
MLM2582560662,0,0.0,0,0,0,0,0
MLM1925550221,5,4.8,0,0,0,1,4
MLM1906064473,5,5.0,0,0,0,0,5
MLM852220606,1,5.0,0,0,0,0,1
MLM2105511118,1,5.0,0,0,0,0,1
MLM2062845630,0,0.0,0,0,0,0,0
MLM2509494858,1,5.0,0,0,0,0,1
MLM1943216159,0,0.0,0,0,0,0,0
MLM2418780470,2,4.5,0,0,0,1,1
MLM2003322347,0,0.0,0,0,0,0,0
MLM2649054258,0,0.0,0,0,0,0,0
MLM2612829722,0,0.0,0,0,0,0,0
MLM1964328821,0,0.0,0,0,0,0,0
MLM1532937128,0,0.0,0,0,0,0,0
MLM1992942709,0,0.0,0,0,0,0,0
MLM2356524528,0,0.0,0,0,0,0,0
MLM776608191,6,3.7,1,1,0,1,3
MLM1421946254,1,5.0,0,0,0,0,1
MLM908375089,0,0.0,0,0,0,0,0
MLM1971589717,0,0.0,0,0,0,0,0
MLM1931684239,1,5.0,0,0,0,0,1
MLM1516158965,0,0.0,0,0,0,0,0
MLM2334634324,0,0.0,0,0,0,0,0
MLM882530237,10,4.7,0,0,1,1,8
MLM1525544377,0,0.0,0,0,0,0,0
MLM1505539264,0,0.0,0,0,0,0,0
MLM1725938070,0,0.0,0,0,0,0,0
MLM1912957379,0,0.0,0,0,0,0,0
MLM2002804697,0,0.0,0,0,0,0,0
MLM1990951905,1,5.0,0,0,0,0,1
MLM1891206031,0,0.0,0,0,0,0,0
MLM2519393506,0,0.0,0,0,0,0,0
MLM1572794086,2,5.0,0,0,0,0,2
MLM946681612,0,0.0,0,0,0,0,0
MLM2299337770,1,4.0,0,0,0,1,0
MLM2579503186,1,5.0,0,0,0,0,1
MLM2750667270,0,0.0,0,0,0,0,0
MLM925605194,45,4.9,0,0,0,5,40
MLM2544474976,0,0.0,0,0,0,0,0
MLM1954581739,0,0.0,0,0,0,0,0
MLM1999429081,1,5.0,0,0,0,0,1
MLM1842855551,1,5.0,0,0,0,0,1
MLM2606077260,0,0.0,0,0,0,0,0
MLM1971423503,0,0.0,0,0,0,0,0
MLM1974434739,0,0.0,0,0,0,0,0
MLM2381986648,1,5.0,0,0,0,0,1
MLM1390200608,1,4.0,0,0,0,1,0
MLM1369372001,15,4.1,2,0,1,3,9
MLM1923613909,0,0.0,0,0,0,0,0
MLM2605123634,0,0.0,0,0,0,0,0
MLM2553452158,0,0.0,0,0,0,0,0
MLM1975677125,0,0.0,0,0,0,0,0
MLM2569429094,0,0.0,0,0,0,0,0
MLM2659241818,1,5.0,0,0,0,0,1
MLM1538714383,0,0.0,0,0,0,0,0
MLM1476846372,0,0.0,0,0,0,0,0
MLM2635570172,0,0.0,0,0,0,0,0
MLM1841361393,0,0.0,0,0,0,0,0
MLM850185726,1,5.0,0,0,0,0,1
MLM864640342,0,0.0,0,0,0,0,0
MLM2674726484,1,5.0,0,0,0,0,1
MLM1959093433,1,5.0,0,0,0,0,1
MLM1842639551,0,0.0,0,0,0,0,0
MLM1967534379,0,0.0,0,0,0,0,0
MLM1953553551,0,0.0,0,0,0,0,0
MLM2003912347,0,0.0,0,0,0,0,0
MLM2803101264,0,0.0,0,0,0,0,0
MLM1329367961,0,0.0,0,0,0,0,0
MLM1860018171,0,0.0,0,0,0,0,0
MLM1990823147,0,0.0,0,0,0,0,0
MLM1961951711,0,0.0,0,0,0,0,0
MLM1441010146,0,0.0,0,0,0,0,0
MLM1458042728,2,5.0,0,0,0,0,2
MLM1912340902,1,5.0,0,0,0,0,1
MLM2658182430,0,0.0,0,0,0,0,0
MLM1813174587,0,0.0,0,0,0,0,0
MLM2387868526,0,0.0,0,0,0,0,0
MLM1951476125,0,0.0,0,0,0,0,0
MLM785359689,0,0.0,0,0,0,0,0
MLM2081260838,1,5.0,0,0,0,0,1
MLM2007674105,0,0.0,0,0,0,0,0
MLM896952088,5,5.0,0,0,0,0,5
MLM2004489917,0,0.0,0,0,0,0,0
MLM2008517141,0,0.0,0,0,0,0,0
MLM1363596979,1,5.0,0,0,0,0,1
MLM2755434296,0,0.0,0,0,0,0,0
MLM2537231778,0,0.0,0,0,0,0,0
MLM1971109667,0,0.0,0,0,0,0,0
MLM2752656722,0,0.0,0,0,0,0,0
MLM2243047498,0,0.0,0,0,0,0,0
MLM2651412266,0,0.0,0,0,0,0,0
MLM1927390627,0,0.0,0,0,0,0,0
MLM2649063176,0,0.0,0,0,0,0,0
MLM1571741183,2,4.5,0,0,0,1,1
MLM1965092497,0,0.0,0,0,0,0,0
MLM2230590640,0,0.0,0,0,0,0,0
MLM2552686840,0,0.0,0,0,0,0,0
MLM1633238990,10,4.0,1,1,0,3,5
MLM869033227,1,4.0,0,0,0,1,0
MLM2242015316,0,0.0,0,0,0,0,0
MLM2676315760,0,0.0,0,0,0,0,0
MLM1954138025,0,0.0,0,0,0,0,0
MLM1955951465,0,0.0,0,0,0,0,0
MLM1892603199,1,5.0,0,0,0,0,1
MLM1763566789,0,0.0,0,0,0,0,0
MLM1363588905,2,4.5,0,0,0,1,1
MLM1617541763,0,0.0,0,0,0,0,0
MLM1368914599,0,0.0,0,0,0,0,0
MLM1984148481,0,0.0,0,0,0,0,0
MLM1856831241,0,0.0,0,0,0,0,0
MLM2609965262,0,0.0,0,0,0,0,0
MLM1872932599,1,5.0,0,0,0,0,1
MLM1301864060,3,4.7,0,0,0,1,2
MLM1907362729,0,0.0,0,0,0,0,0
MLM1808420413,1,5.0,0,0,0,0,1
MLM2553322350,1,5.0,0,0,0,0,1
MLM1956221061,0,0.0,0,0,0,0,0
MLM2542975506,0,0.0,0,0,0,0,0
MLM1713828152,46,4.7,0,0,3,7,36
MLM1649419700,0,0.0,0,0,0,0,0
MLM1954968613,0,0.0,0,0,0,0,0
MLM2676302736,0,0.0,0,0,0,0,0
MLM1776149910,2,5.0,0,0,0,0,2
MLM2705281508,0,0.0,0,0,0,0,0
MLM1952652935,0,0.0,0,0,0,0,0
MLM1978811259,1,5.0,0,0,0,0,1
MLM869029748,0,0.0,0,0,0,0,0
MLM2735917030,0,0.0,0,0,0,0,0
MLM1981965181,0,0.0,0,0,0,0,0
MLM2571683200,0,0.0,0,0,0,0,0
MLM1942391921,1,5.0,0,0,0,0,1
MLM1418036554,1,5.0,0,0,0,0,1
MLM2617876630,0,0.0,0,0,0,0,0
MLM2207380346,0,0.0,0,0,0,0,0
MLM2742528526,0,0.0,0,0,0,0,0
MLM2628059378,0,0.0,0,0,0,0,0
MLM2606947364,0,0.0,0,0,0,0,0
MLM2676276730,0,0.0,0,0,0,0,0
MLM2573293372,1,4.0,0,0,0,1,0
MLM2661731426,0,0.0,0,0,0,0,0
MLM2081218942,0,0.0,0,0,0,0,0
MLM1502216090,0,0.0,0,0,0,0,0
MLM2798279890,0,0.0,0,0,0,0,0
MLM1880914765,1,5.0,0,0,0,0,1
MLM2570501604,0,0.0,0,0,0,0,0
MLM1948537753,0,0.0,0,0,0,0,0
MLM1985650197,0,0.0,0,0,0,0,0
MLM2697924624,0,0.0,0,0,0,0,0
MLM1490450012,0,0.0,0,0,0,0,0
MLM2790230488,0,0.0,0,0,0,0,0
MLM1948558467,0,0.0,0,0,0,0,0
MLM1308793607,2,5.0,0,0,0,0,2
MLM2575198388,0,0.0,0,0,0,0,0
MLM1505652355,0,0.0,0,0,0,0,0
MLM2769890530,0,0.0,0,0,0,0,0
MLM2553041330,0,0.0,0,0,0,0,0
MLM1892415691,0,0.0,0,0,0,0,0
MLM915134873,1,5.0,0,0,0,0,1
MLM667110287,5,4.4,0,0,1,1,3
MLM1783915115,0,0.0,0,0,0,0,0
MLM1993451516,0,0.0,0,0,0,0,0
MLM2255132224,1,5.0,0,0,0,0,1
MLM2761121514,0,0.0,0,0,0,0,0
MLM803052398,5,5.0,0,0,0,0,5
MLM2324061342,0,0.0,0,0,0,0,0
MLM1943115181,0,0.0,0,0,0,0,0
MLM1965070067,0,0.0,0,0,0,0,0
MLM2695127722,0,0.0,0,0,0,0,0
MLM2699518460,0,0.0,0,0,0,0,0
MLM2568005392,0,0.0,0,0,0,0,0
MLM2593063664,0,0.0,0,0,0,0,0
MLM923745394,7,4.7,0,0,1,0,6
MLM1385319389,0,0.0,0,0,0,0,0
MLM2803002652,0,0.0,0,0,0,0,0
MLM861075668,0,0.0,0,0,0,0,0
MLM1708369559,0,0.0,0,0,0,0,0
MLM1884709801,0,0.0,0,0,0,0,0
MLM2695140320,1,5.0,0,0,0,0,1
MLM2430988408,0,0.0,0,0,0,0,0
MLM2530362206,0,0.0,0,0,0,0,0
MLM2666456134,0,0.0,0,0,0,0,0
MLM1976383760,0,0.0,0,0,0,0,0
MLM1363535168,2,4.0,0,0,1,0,1
MLM1954376349,1,5.0,0,0,0,0,1
MLM1908145419,1,5.0,0,0,0,0,1
MLM2543027522,0,0.0,0,0,0,0,0
MLM2742077874,0,0.0,0,0,0,0,0
MLM2769629934,0,0.0,0,0,0,0,0
MLM1906589327,1,5.0,0,0,0,0,1
MLM2004157383,0,0.0,0,0,0,0,0
MLM2343609224,0,0.0,0,0,0,0,0
MLM1513446631,35,4.4,2,1,3,5,24
MLM1997969555,0,0.0,0,0,0,0,0
MLM2635584968,0,0.0,0,0,0,0,0
MLM1943115151,0,0.0,0,0,0,0,0
MLM1422249092,0,0.0,0,0,0,0,0
MLM1979709749,0,0.0,0,0,0,0,0
MLM1470096981,1,5.0,0,0,0,0,1
MLM1572817710,2,5.0,0,0,0,0,2
MLM1968719453,0,0.0,0,0,0,0,0
MLM2696681654,0,0.0,0,0,0,0,0
MLM1642113920,0,0.0,0,0,0,0,0
MLM1791377510,0,0.0,0,0,0,0,0
MLM1363589488,0,0.0,0,0,0,0,0
MLM1992891115,0,0.0,0,0,0,0,0
MLM1998476293,0,0.0,0,0,0,0,0
MLM1994608114,1,5.0,0,0,0,0,1
MLM2371673044,0,0.0,0,0,0,0,0
MLM2659795408,0,0.0,0,0,0,0,0
MLM1985901907,0,0.0,0,0,0,0,0
MLM1943115163,0,0.0,0,0,0,0,0
MLM1959059027,0,0.0,0,0,0,0,0
MLM1496980786,0,0.0,0,0,0,0,0
MLM1556053305,2,5.0,0,0,0,0,2
MLM2581133648,0,0.0,0,0,0,0,0
MLM1922618747,0,0.0,0,0,0,0,0
MLM1545115749,0,0.0,0,0,0,0,0
MLM1453992790,0,0.0,0,0,0,0,0
MLM2311712278,0,0.0,0,0,0,0,0
MLM2605056762,0,0.0,0,0,0,0,0
MLM2639252074,0,0.0,0,0,0,0,0
MLM1989981143,0,0.0,0,0,0,0,0
MLM2085972416,0,0.0,0,0,0,0,0
MLM1818401997,0,0.0,0,0,0,0,0
MLM1603081660,30,4.5,1,0,0,10,19
MLM2384187160,0,0.0,0,0,0,0,0
MLM1865349630,0,0.0,0,0,0,0,0
MLM894304221,3,5.0,0,0,0,0,3
MLM1303036122,0,0.0,0,0,0,0,0
MLM2551309410,0,0.0,0,0,0,0,0
MLM2383685204,0,0.0,0,0,0,0,0
MLM2440646968,0,0.0,0,0,0,0,0
MLM2766018754,0,0.0,0,0,0,0,0
MLM2326251598,0,0.0,0,0,0,0,0
MLM2751284618,0,0.0,0,0,0,0,0
